region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,ESR_1,ESR_2,MinCapTag_1,MinCapTag_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,Commit,Hydro_level
CA_S,CA_S_naturalgas_ctavgcf_mid_0.0,naturalgas_ctavgcf_mid,0.0,40,2,0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,646953.67,63462,6673,0.0,0,0,4.3,0.0,0.0,0.0,123.0,3.5,9.9,0.0,0.0,pacific_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
CA_S,CA_S_battery_mid_0.0,battery_mid,0.0,41,2,0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,128342.379,10884,3208,147407.732,12500,3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.92,0.92,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
CA_S,CA_S_nuclear_mid_0.0,nuclear_mid,0.0,42,2,0,0.9,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,4815000.0,482561,100889,0.0,0,0,2.31,0.0,0.0,0.0,256.0,0.0,10.46,0.0,0.0,pacific_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,24.0,0.0,0.0,0,0,0.0,0.0,50.0,438750.0,0.0,0.0,0.0,0.0,0.0,1,0.0
CA_S,CA_S_naturalgas_ccs100_mid_0.0,naturalgas_ccs100_mid,0.0,43,2,0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1809081.673,145681,36020,0.0,0,0,6.0,0.0,0.0,0.0,95.0,0.0,7.89,0.0,0.0,pacific_naturalgas_ccs100,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0,0,0.0,0.0,20.0,175500.0,0.0,0.0,0.0,0.0,0.0,0,0.0
CA_S,CA_S_landbasedwind_ltrg1_mid_100_1.0,landbasedwind_ltrg1_mid_100,1.0,44,2,1,0.0,0,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,9931.275,-1.0,-1.0,0.0,0.0,0.0,0.0,1161777.914,149562,35740,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,15.312,134361.69,0.0,0.0,42.78,0.0,20188.277,0,0.0
CA_S,CA_S_landbasedwind_ltrg1_mid_100_2.0,landbasedwind_ltrg1_mid_100,2.0,45,2,1,0.0,0,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1792.399,-1.0,-1.0,0.0,0.0,0.0,0.0,1161777.914,147024,35740,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.711,172963.42,0.0,0.0,19.135,0.0,17650.793,0,0.0
CA_S,CA_S_landbasedwind_ltrg1_mid_100_3.0,landbasedwind_ltrg1_mid_100,3.0,46,2,1,0.0,0,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5017.275,-1.0,-1.0,0.0,0.0,0.0,0.0,1161777.914,144487,35740,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,11.687,102557.172,0.0,0.0,31.378,0.0,15113.498,0,0.0
CA_S,CA_S_landbasedwind_ltrg1_mid_100_4.0,landbasedwind_ltrg1_mid_100,4.0,47,2,1,0.0,0,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,6898.734,-1.0,-1.0,0.0,0.0,0.0,0.0,1161777.914,147848,35740,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.997,122827.769,0.0,0.0,39.192,0.0,18474.842,0,0.0
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_1.0,utilitypv_losangeles_mid_75_0_2,1.0,48,2,1,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,12514.5,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,67380,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.344,73214.662,0.0,0.0,42.127,0.0,15366.284,0,0.0
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_2.0,utilitypv_losangeles_mid_75_0_2,2.0,49,2,1,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,12960.486,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,68620,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.737,120538.605,0.0,0.0,31.892,0.0,16606.331,0,0.0
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_3.0,utilitypv_losangeles_mid_75_0_2,3.0,50,2,1,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,35817.75,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,65174,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.273,72593.106,0.0,0.0,32.824,0.0,13160.288,0,0.0
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_4.0,utilitypv_losangeles_mid_75_0_2,4.0,51,2,1,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,16345.668,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,64797,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.227,116064.752,0.0,0.0,16.889,0.0,12783.672,0,0.0
CA_S,CA_S_utilitypv_losangeles_mid_75_0_2_5.0,utilitypv_losangeles_mid_75_0_2,5.0,52,2,1,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,24683.725,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,62499,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.906,60599.713,0.0,0.0,25.245,0.0,10485.831,0,0.0
WECC_AZ,WECC_AZ_naturalgas_ccccsavgcf_mid_0.0,naturalgas_ccccsavgcf_mid,0.0,53,3,0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1716281.673,102975,26350,0.0,0,0,5.58,0.0,0.0,0.0,95.0,0.0,7.52,0.0,0.0,mountain_naturalgas_ccs90,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
WECC_AZ,WECC_AZ_naturalgas_ccavgcf_mid_0.0,naturalgas_ccavgcf_mid,0.0,54,3,0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,830174.546,62932,11928,0.0,0,0,1.54,0.0,0.0,0.0,95.0,2.0,6.27,0.0,0.0,mountain_naturalgas,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
WECC_AZ,WECC_AZ_naturalgas_ctavgcf_mid_0.0,naturalgas_ctavgcf_mid,0.0,55,3,0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,646953.67,46654,6673,0.0,0,0,4.3,0.0,0.0,0.0,123.0,3.5,9.9,0.0,0.0,mountain_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
WECC_AZ,WECC_AZ_battery_mid_0.0,battery_mid,0.0,56,3,0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,128342.379,10574,3208,147407.732,12145,3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.92,0.92,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
WECC_AZ,WECC_AZ_nuclear_mid_0.0,nuclear_mid,0.0,57,3,0,0.9,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,4815000.0,380250,100889,0.0,0,0,2.31,0.0,0.0,0.0,256.0,0.0,10.46,0.0,0.0,mountain_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,24.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
WECC_AZ,WECC_AZ_naturalgas_ccs100_mid_0.0,naturalgas_ccs100_mid,0.0,58,3,0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1809081.673,108543,36020,0.0,0,0,6.0,0.0,0.0,0.0,95.0,0.0,7.89,0.0,0.0,mountain_naturalgas_ccs100,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
WECC_AZ,WECC_AZ_utilitypv_losangeles_mid_0_2_1.0,utilitypv_losangeles_mid_0_2,1.0,59,3,1,0.0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,15448.5,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,51085,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,11.448,44646.538,0.0,0.0,2.319,0.0,3649.354,0,0.0
WECC_AZ,WECC_AZ_utilitypv_losangeles_mid_0_2_2.0,utilitypv_losangeles_mid_0_2,2.0,60,3,1,0.0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,29574.0,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,54568,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16.339,63723.289,0.0,0.0,21.966,0.0,7132.345,0,0.0
WECC_AZ,WECC_AZ_utilitypv_losangeles_mid_0_2_3.0,utilitypv_losangeles_mid_0_2,3.0,61,3,1,0.0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,71655.75,-1.0,-1.0,0.0,0.0,0.0,0.0,758422.779,53914,8882,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.808,34352.853,0.0,0.0,37.384,0.0,6478.791,0,0.0
CA_N,CA_N_ev_load_shifting_1.0,ev_load_shifting,1.0,62,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,776.8,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
CA_S,CA_S_ev_load_shifting_1.0,ev_load_shifting,1.0,63,2,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1001.44,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
